SchoolYear	ESD	CountyNumber	County	CountyDistrictNumber	District	BuildingNumber	School	GradeTested	ReadingTotalWASLTested	ReadingMetStandardIncludingPrevPass	ReadingPercentMetStandardIncludingPrevPass	ReadingMetStandardWithoutPrevPass	ReadingPercentMetStandardWithoutPrevPass	ReadingPercentMetStandardExcludingNoScore	ReadingLevel1	ReadingPercentLevel1	ReadingLevel2	ReadingPercentLevel2	ReadingLevelBasic	ReadingPercentLevelBasic	ReadingLevel3	ReadingPercentLevel3	ReadingLevel4	ReadingPercentLevel4	ReadingNoScore	ReadingPercentNoScore	ReadingNotMet	ReadingPercentNotMet	ReadingExcusedAbsence	ReadingExempted	ReadingWAASPORT	ReadingWAASDAW	MathTotalWASLTested	MathMetStandardIncludingPrevPass	MathPercentMetStandardIncludingPrevPass	MathMetStandardWithoutPrevPass	MathPercentMetStandardWithoutPrevPass	MathPercentMetStandardExcludingNoScore	MathLevel1	MathPercentLevel1	MathLevel2	MathPercentLevel2	MathLevelBasic	MathPercentLevelBasic	MathLevel3	MathPercentLevel3	MathLevel4	MathPercentLevel4	MathNoScore	MathPercentNoScore	MathNotMet	MathPercentNotMet	MathExcusedAbsence	MathExempted	MathWAASPORT	MathWAASDAW	WritingTotalWASLTested	WritingMetStandardIncludingPrevPass	WritingPercentMetStandardIncludingPrevPass	WritingMetStandardWithoutPrevPass	WritingPercentMetStandardWithoutPrevPass	WritingPercentMetStandardExcludingNoScore	WritingLevel1	WritingPercentLevel1	WritingLevel2	WritingPercentLevel2	WritingLevelBasic	WritingPercentLevelBasic	WritingLevel3	WritingPercentLevel3	WritingLevel4	WritingPercentLevel4	WritingNoScore	WritingPercentNoScore	WritingNotMet	WritingPercentNotMet	WritingExcusedAbsence	WritingExempted	WritingWAASPORT	WritingWAASDAW	ScienceTotalWASLTested	ScienceMetStandardIncludingPrevPass	SciencePercentMetStandardIncludingPrevPass	ScienceMetStandardWithoutPrevPass	SciencePercentMetStandardWithoutPrevPass	SciencePercentMetStandardExcludingNoScore	ScienceLevel1	SciencePercentLevel1	ScienceLevel2	SciencePercentLevel2	ScienceLevelBasic	SciencePercentLevelBasic	ScienceLevel3	SciencePercentLevel3	ScienceLevel4	SciencePercentLevel4	ScienceNoScore	SciencePercentNoScore	ScienceNotMet	SciencePercentNotMet	ScienceExcusedAbsence	ScienceExempted	ScienceWAASPORT	ScienceWAASDAW	PercentMet3Standards	PercentMet2Standards	PercentMet1Standards	PercentMet0Standards	ReadingLevelIndex	MathLevelIndex
2007-08	Educational Service District 101	38	Whitman	38322	St. John School District	3068	St John/Endicott High	10	27	26	89.7	24	88.9	88.9	1	3.7	2	7.4	0	0.0	9	33.3	15	55.6	0	0.0	3	11.1	0	2	0	0	28	16	55.2	15	53.6	53.6	6	21.4	7	25.0	0	0.0	8	28.6	7	25.0	0	0.0	13	46.4	0	1	0	0	28	28	96.6	27	96.4	96.4	1	3.6	0	0.0	0	0.0	6	21.4	21	75.0	0	0.0	1	3.6	0	1	0	0	28	12	41.4	11	39.3	39.3	10	35.7	7	25.0	0	0.0	11	39.3	0	0.0	0	0.0	17	60.7	0	1	0	0	50.0	39.3	7.1	3.6	3.41	2.57
2007-08	Educational Service District 101	38	Whitman	38322	St. John School District	3069	St John Elementary	3	16	15	93.8	15	93.8	93.8	0	0.0	1	6.3	0	0.0	4	25.0	11	68.8	0	0.0	1	6.3	0	1	0	0	16	13	81.3	13	81.3	81.3	2	12.5	1	6.3	0	0.0	7	43.8	6	37.5	0	0.0	3	18.8	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81.3	12.5	6.3	3.63	3.06
2007-08	Educational Service District 101	38	Whitman	38322	St. John School District	3069	St John Elementary	4	13	12	92.3	12	92.3	92.3	1	7.7	0	0.0	0	0.0	8	61.5	4	30.8	0	0.0	1	7.7	0	0	0	0	13	8	61.5	8	61.5	61.5	2	15.4	3	23.1	0	0.0	4	30.8	4	30.8	0	0.0	5	38.5	0	0	0	0	13	9	69.2	9	69.2	69.2	2	15.4	2	15.4	0	0.0	9	69.2	0	0.0	0	0.0	4	30.8	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53.8	23.1	15.4	7.7	3.15	2.77
2007-08	Educational Service District 101	38	Whitman	38322	St. John School District	3069	St John Elementary	5	20	16	80.0	16	80.0	80.0	0	0.0	4	20.0	0	0.0	7	35.0	9	45.0	0	0.0	4	20.0	0	0	0	0	20	15	75.0	15	75.0	75.0	2	10.0	3	15.0	0	0.0	10	50.0	5	25.0	0	0.0	5	25.0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	11	55.0	11	55.0	55.0	1	5.0	8	40.0	0	0.0	10	50.0	1	5.0	0	0.0	9	45.0	0	0	0	0	45.0	35.0	5.0	15.0	3.25	2.90
2007-08	Educational Service District 101	38	Whitman	38322	St. John School District	3069	St John Elementary	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Educational Service District 101	38	Whitman	38324	Oakesdale School District	2432	Oakesdale High School	10	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Educational Service District 101	38	Whitman	38324	Oakesdale School District	3205	Oakesdale Elementary School	3	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Educational Service District 101	38	Whitman	38324	Oakesdale School District	3205	Oakesdale Elementary School	4	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Educational Service District 101	38	Whitman	38324	Oakesdale School District	3205	Oakesdale Elementary School	5	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Educational Service District 101	38	Whitman	38324	Oakesdale School District	3205	Oakesdale Elementary School	6	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Educational Service District 101	38	Whitman	38324	Oakesdale School District	3205	Oakesdale Elementary School	7	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Educational Service District 101	38	Whitman	38324	Oakesdale School District	3205	Oakesdale Elementary School	8	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Educational Service District 105	39	Yakima	39002	Union Gap School District	2714	Union Gap School	3	67	37	54.4	37	54.4	55.2	14	20.6	16	23.5	1	1.5	23	33.8	13	19.1	1	1.5	31	45.6	0	1	0	0	68	41	60.3	41	60.3	60.3	14	20.6	13	19.1	1	1.5	31	45.6	9	13.2	0	0.0	27	39.7	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.1	22.1	30.9	2.46	2.49
2007-08	Educational Service District 105	39	Yakima	39002	Union Gap School District	2714	Union Gap School	4	66	44	66.7	44	66.7	66.7	7	10.6	15	22.7	3	4.5	29	43.9	12	18.2	0	0.0	22	33.3	0	0	0	0	66	20	30.3	20	30.3	30.3	32	48.5	14	21.2	1	1.5	13	19.7	6	9.1	0	0.0	46	69.7	0	0	0	0	65	43	65.2	43	65.2	66.2	11	16.7	11	16.7	1	1.5	36	54.5	6	9.1	1	1.5	23	34.8	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.2	37.9	15.2	22.7	2.61	1.86
2007-08	Educational Service District 105	39	Yakima	39002	Union Gap School District	2714	Union Gap School	5	75	50	65.8	50	65.8	66.7	11	14.5	14	18.4	3	3.9	32	42.1	15	19.7	1	1.3	26	34.2	0	0	0	0	75	30	39.5	30	39.5	40.0	27	35.5	18	23.7	4	5.3	16	21.1	10	13.2	1	1.3	46	60.5	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	12	15.8	12	15.8	16.0	37	48.7	26	34.2	2	2.6	9	11.8	1	1.3	1	1.3	64	84.2	0	0	0	0	15.8	21.1	35.5	27.6	2.57	1.99
2007-08	Educational Service District 105	39	Yakima	39002	Union Gap School District	2714	Union Gap School	6	70	49	70.0	49	70.0	70.0	6	8.6	15	21.4	3	4.3	31	44.3	15	21.4	0	0.0	21	30.0	0	0	0	0	70	17	24.3	17	24.3	24.3	28	40.0	25	35.7	0	0.0	14	20.0	3	4.3	0	0.0	53	75.7	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9	48.6	28.6	2.70	1.89
2007-08	Educational Service District 105	39	Yakima	39002	Union Gap School District	2714	Union Gap School	7	61	36	58.1	36	58.1	59.0	9	14.5	16	25.8	3	4.8	18	29.0	15	24.2	1	1.6	26	41.9	0	0	0	0	61	15	24.2	15	24.2	24.6	33	53.2	13	21.0	0	0.0	10	16.1	5	8.1	1	1.6	47	75.8	0	0	0	0	61	30	49.2	30	49.2	49.2	9	14.8	22	36.1	1	1.6	26	42.6	3	4.9	0	0.0	31	50.8	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.0	31.1	19.7	31.1	2.50	1.76
2007-08	Educational Service District 105	39	Yakima	39002	Union Gap School District	2714	Union Gap School	8	73	53	70.7	53	70.7	72.6	4	5.3	16	21.3	3	4.0	24	32.0	26	34.7	2	2.7	22	29.3	0	0	0	0	71	22	29.7	22	29.7	31.0	27	36.5	22	29.7	0	0.0	19	25.7	3	4.1	3	4.1	52	70.3	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70	21	28.4	21	28.4	30.0	18	24.3	31	41.9	0	0.0	19	25.7	2	2.7	4	5.4	53	71.6	0	1	0	0	18.9	24.3	36.5	20.3	2.83	1.89
2007-08	Educational Service District 105	39	Yakima	39003	Naches Valley School District	2591	Naches Valley High School	10	125	105	83.3	104	83.2	83.2	4	3.2	17	13.6	2	1.6	46	36.8	56	44.8	0	0.0	21	16.8	7	1	0	0	126	51	40.5	51	40.5	40.5	45	35.7	30	23.8	0	0.0	38	30.2	13	10.3	0	0.0	75	59.5	7	0	0	0	120	110	91.7	110	91.7	91.7	4	3.3	6	5.0	0	0.0	41	34.2	69	57.5	0	0.0	10	8.3	13	0	0	0	118	49	36.8	48	36.4	40.7	37	28.0	33	25.0	0	0.0	44	33.3	4	3.0	14	10.6	84	63.6	0	1	0	0	38.1	38.1	19.8	4.0	3.20	2.15
2007-08	Educational Service District 105	39	Yakima	39003	Naches Valley School District	2898	Naches Valley Middle School	3	91	61	67.0	61	67.0	67.0	8	8.8	22	24.2	0	0.0	32	35.2	29	31.9	0	0.0	30	33.0	1	0	1	0	91	57	62.6	57	62.6	62.6	12	13.2	22	24.2	0	0.0	38	41.8	19	20.9	0	0.0	34	37.4	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.3	19.6	26.1	2.90	2.70
2007-08	Educational Service District 105	39	Yakima	39003	Naches Valley School District	2898	Naches Valley Middle School	4	103	77	74.8	77	74.8	74.8	6	5.8	20	19.4	2	1.9	34	33.0	41	39.8	0	0.0	26	25.2	0	1	1	0	103	54	52.4	54	52.4	52.4	30	29.1	19	18.4	1	1.0	25	24.3	28	27.2	0	0.0	49	47.6	0	1	1	0	102	56	54.4	56	54.4	54.9	15	14.6	31	30.1	0	0.0	40	38.8	16	15.5	1	1.0	47	45.6	0	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.3	19.2	18.3	21.2	3.03	2.48
2007-08	Educational Service District 105	39	Yakima	39003	Naches Valley School District	2898	Naches Valley Middle School	5	106	92	86.0	92	86.0	86.8	4	3.7	10	9.3	3	2.8	41	38.3	48	44.9	1	0.9	15	14.0	0	0	1	0	105	65	60.7	65	60.7	61.9	13	12.1	27	25.2	1	0.9	38	35.5	26	24.3	2	1.9	42	39.3	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	105	38	35.5	38	35.5	36.2	26	24.3	41	38.3	1	0.9	32	29.9	5	4.7	2	1.9	69	64.5	0	0	1	0	34.3	29.6	23.1	13.0	3.17	2.66
2007-08	Educational Service District 105	39	Yakima	39003	Naches Valley School District	2898	Naches Valley Middle School	6	129	84	64.6	84	64.6	65.1	12	9.2	33	25.4	0	0.0	55	42.3	29	22.3	1	0.8	46	35.4	0	1	1	0	130	63	48.5	63	48.5	48.5	38	29.2	29	22.3	0	0.0	49	37.7	14	10.8	0	0.0	67	51.5	0	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.3	24.4	31.3	2.76	2.30
2007-08	Educational Service District 105	39	Yakima	39003	Naches Valley School District	2898	Naches Valley Middle School	7	119	72	60.0	72	60.0	60.5	14	11.7	33	27.5	0	0.0	34	28.3	38	31.7	1	0.8	48	40.0	0	1	0	0	119	57	47.5	57	47.5	47.9	36	30.0	26	21.7	0	0.0	37	30.8	20	16.7	1	0.8	63	52.5	0	1	0	0	119	80	66.7	80	66.7	67.2	9	7.5	30	25.0	0	0.0	67	55.8	13	10.8	1	0.8	40	33.3	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.2	20.8	17.5	22.5	2.78	2.33
2007-08	Educational Service District 105	39	Yakima	39003	Naches Valley School District	2898	Naches Valley Middle School	8	127	76	59.8	76	59.8	59.8	9	7.1	42	33.1	0	0.0	42	33.1	34	26.8	0	0.0	51	40.2	0	0	0	0	127	73	57.5	73	57.5	57.5	23	18.1	31	24.4	0	0.0	40	31.5	33	26.0	0	0.0	54	42.5	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	127	64	50.4	64	50.4	50.4	19	15.0	44	34.6	0	0.0	45	35.4	19	15.0	0	0.0	63	49.6	0	0	0	0	40.2	16.5	14.2	29.1	2.80	2.65
2007-08	Educational Service District 105	39	Yakima	39007	Yakima School District	2116	Davis High School	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Educational Service District 105	39	Yakima	39007	Yakima School District	2116	Davis High School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2007-08	Educational Service District 105	39	Yakima	39007	Yakima School District	2116	Davis High School	10	415	387	74.7	354	73.0	85.3	26	5.4	35	7.2	14	2.9	141	29.1	199	41.0	70	14.4	131	27.0	0	39	0	0	431	144	28.0	128	25.7	29.7	193	38.8	110	22.1	1	0.2	80	16.1	47	9.4	67	13.5	370	74.3	0	26	0	0	415	399	77.2	364	75.5	87.7	17	3.5	34	7.1	19	3.9	173	35.9	172	35.7	67	13.9	118	24.5	0	42	0	0	385	107	20.9	100	19.8	26.0	201	39.7	84	16.6	1	0.2	96	19.0	3	0.6	121	23.9	406	80.2	0	18	0	0	34.1	46.9	13.4	5.6	2.71	1.69
2007-08	Educational Service District 105	39	Yakima	39007	Yakima School District	2176	Garfield Elementary School	3	74	44	59.5	44	59.5	59.5	12	16.2	18	24.3	1	1.4	28	37.8	15	20.3	0	0.0	30	40.5	0	3	0	0	74	36	48.6	36	48.6	48.6	23	31.1	15	20.3	1	1.4	33	44.6	2	2.7	0	0.0	38	51.4	0	3	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.5	35.1	28.4	2.59	2.16
2007-08	Educational Service District 105	39	Yakima	39007	Yakima School District	2176	Garfield Elementary School	4	58	29	50.0	29	50.0	50.0	3	5.2	26	44.8	1	1.7	24	41.4	4	6.9	0	0.0	29	50.0	0	0	0	0	58	11	19.0	11	19.0	19.0	33	56.9	14	24.1	0	0.0	8	13.8	3	5.2	0	0.0	47	81.0	0	0	0	0	58	21	36.2	21	36.2	36.2	9	15.5	28	48.3	2	3.4	17	29.3	2	3.4	0	0.0	37	63.8	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.6	25.9	27.6	37.9	2.47	1.67
2007-08	Educational Service District 105	39	Yakima	39007	Yakima School District	2176	Garfield Elementary School	5	83	51	61.4	51	61.4	61.4	11	13.3	21	25.3	4	4.8	29	34.9	18	21.7	0	0.0	32	38.6	0	1	0	0	83	29	34.9	29	34.9	34.9	28	33.7	26	31.3	1	1.2	22	26.5	6	7.2	0	0.0	54	65.1	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83	20	24.1	20	24.1	24.1	35	42.2	28	33.7	2	2.4	14	16.9	4	4.8	0	0.0	63	75.9	0	1	0	0	20.5	15.7	27.7	36.1	2.55	2.05
2007-08	Educational Service District 105	39	Yakima	39007	Yakima School District	2177	Mckinley Elementary School	3	67	26	37.7	26	37.7	38.8	18	26.1	23	33.3	0	0.0	19	27.5	7	10.1	2	2.9	43	62.3	0	1	0	0	69	28	40.6	28	40.6	40.6	21	30.4	20	29.0	1	1.4	22	31.9	5	7.2	0	0.0	41	59.4	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.6	31.9	43.5	2.16	2.13
2007-08	Educational Service District 105	39	Yakima	39007	Yakima School District	2177	Mckinley Elementary School	4	73	47	64.4	47	64.4	64.4	3	4.1	23	31.5	1	1.4	26	35.6	20	27.4	0	0.0	26	35.6	0	1	0	0	73	25	34.2	25	34.2	34.2	34	46.6	14	19.2	1	1.4	14	19.2	10	13.7	0	0.0	48	65.8	0	1	0	0	73	39	53.4	39	53.4	53.4	8	11.0	26	35.6	2	2.7	23	31.5	14	19.2	0	0.0	34	46.6	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.8	19.2	27.4	24.7	2.84	1.97
2007-08	Educational Service District 105	39	Yakima	39007	Yakima School District	2177	Mckinley Elementary School	5	66	43	65.2	43	65.2	65.2	5	7.6	18	27.3	0	0.0	28	42.4	15	22.7	0	0.0	23	34.8	0	0	0	0	65	16	24.2	16	24.2	24.6	30	45.5	19	28.8	1	1.5	12	18.2	3	4.5	1	1.5	50	75.8	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66	8	12.1	8	12.1	12.1	28	42.4	30	45.5	0	0.0	8	12.1	0	0.0	0	0.0	58	87.9	0	0	0	0	9.1	13.6	48.5	28.8	2.80	1.76
2007-08	Educational Service District 105	39	Yakima	39007	Yakima School District	2314	Washington Middle School	6	235	121	51.1	121	51.1	51.5	31	13.1	83	35.0	5	2.1	85	35.9	31	13.1	2	0.8	116	48.9	0	2	0	0	235	56	23.6	56	23.6	23.8	113	47.7	66	27.8	0	0.0	44	18.6	12	5.1	2	0.8	181	76.4	0	2	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2	30.0	46.8	2.43	1.79
2007-08	Educational Service District 105	39	Yakima	39007	Yakima School District	2314	Washington Middle School	7	241	94	38.5	94	38.5	39.0	55	22.5	92	37.7	5	2.0	57	23.4	32	13.1	3	1.2	150	61.5	0	3	0	0	239	51	21.0	51	21.0	21.3	136	56.0	52	21.4	1	0.4	39	16.0	11	4.5	4	1.6	192	79.0	0	4	0	0	241	129	53.1	129	53.1	53.5	50	20.6	62	25.5	8	3.3	100	41.2	21	8.6	2	0.8	114	46.9	0	4	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8	20.5	24.6	38.1	2.20	1.65
