SchoolYear	ESD	CountyNumber	County	CountyDistrictNumber	District	BuildingNumber	School	GradeTested	MathTotalTested	MathPercentMetStandard	MathPercentLevel1	MathPercentLevel2	MathPercentLevel3	MathPercentLevel4	MathPercentNotTested	MathPercentNotMet	MathPercentMet2003Standard	MathPercentWAAS	ReadingTotalTested	ReadingPercentMetStandard	ReadingPercentLevel1	ReadingPercentLevel2	ReadingPercentLevel3	ReadingPercentLevel4	ReadingPercentNotTested	ReadingPercentNotMet	ReadingPercentMet2003Standard	ReadingPercentWAAS	WritingTotalTested	WritingPercentMetStandard	WritingPercentNotTested	WritingPercentNotMet	WritingPercentWAAS	ListeningTotalTested	ListeningPercentMetStandard	ListeningPercentNotTested	ListeningPercentNotMet	ListeningPercentWAAS	ScienceTotalTested	SciencePercentMetStandard	SciencePercentLevel1	SciencePercentLevel2	SciencePercentLevel3	SciencePercentLevel4	SciencePercentNotTested	SciencePercentNotMet	SciencePercentWAAS	PercentMet3Standards	PercentMet2Standards	PercentMet1Standards	PercentMet0Standards	ReadingLevelIndex	MathLevelIndex	ScienceLevelIndex
2003-04	Puget Sound Educational Service District	17	King	17415	Kent	4485	Northwood Junior High School	7	306	60.6	21.2	17.9	28.3	32.2	0.3	39.4	52.8	0.0	305	65.5	7.8	26.1	27.7	37.8	0.7	34.5	57.7	0.0	306	67.4	0.3	32.6	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	48.5	16.3	15.3	19.9	2.94	2.71	NA
2003-04	Puget Sound Educational Service District	17	King	17415	Kent	4485	Northwood Junior High School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	271	49.8	20.2	27.8	44.0	5.8	2.2	50.2	0.0	NA	NA	NA	NA	NA	NA	2.31
2003-04	Puget Sound Educational Service District	17	King	17415	Kent	4489	Glenridge Elementary	4	53	66.7	11.1	20.4	16.7	50.0	1.9	33.3	66.7	0.0	53	77.8	3.7	16.7	40.7	37.0	1.9	22.2	72.2	0.0	53	66.7	1.9	33.3	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	55.6	14.8	14.8	14.8	3.07	3.02	NA
2003-04	Puget Sound Educational Service District	17	King	17415	Kent	4489	Glenridge Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	76	35.5	17.1	47.4	31.6	3.9	0.0	64.5	0.0	NA	NA	NA	NA	NA	NA	2.22
2003-04	Puget Sound Educational Service District	17	King	17415	Kent	4492	Kentlake High School	10	452	50.5	28.1	16.9	22.8	27.7	4.4	49.5	NA	0.0	437	66.5	11.4	15.9	14.2	52.4	6.2	33.5	NA	0.0	432	69.0	7.1	31.0	0.0	0	NA	NA	NA	NA	445	37.3	33.3	23.2	34.5	2.7	6.3	62.7	0.0	47.9	14.6	10.8	26.8	2.95	2.41	1.94
2003-04	Puget Sound Educational Service District	17	King	17415	Kent	4520	Kent Elementary	4	71	59.7	19.4	19.4	19.4	40.3	1.4	40.3	58.3	0.0	71	77.8	4.2	16.7	40.3	37.5	1.4	22.2	75.0	0.0	71	75.0	1.4	25.0	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	54.2	23.6	2.8	19.4	3.08	2.78	NA
2003-04	Puget Sound Educational Service District	17	King	17415	Kent	4520	Kent Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	55	20.0	50.9	29.1	20.0	0.0	0.0	80.0	0.0	NA	NA	NA	NA	NA	NA	1.69
2003-04	Puget Sound Educational Service District	17	King	17415	Kent	4545	Emerald Park Elementary	4	82	65.1	16.9	16.9	21.7	43.4	1.2	34.9	61.4	0.0	82	77.1	4.8	16.9	37.3	39.8	1.2	22.9	74.7	0.0	82	68.7	1.2	31.3	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	55.4	15.7	13.3	15.7	3.10	2.89	NA
2003-04	Puget Sound Educational Service District	17	King	17415	Kent	4545	Emerald Park Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	92	20.7	33.7	45.7	19.6	1.1	0.0	79.3	0.0	NA	NA	NA	NA	NA	NA	1.88
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	1814	Northshore Home School Networks	4	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	1814	Northshore Home School Networks	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	1814	Northshore Home School Networks	7	12	40.0	5.0	15.0	20.0	20.0	40.0	60.0	35.0	0.0	12	35.0	0.0	25.0	20.0	15.0	40.0	65.0	35.0	0.0	11	40.0	45.0	60.0	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	30.0	10.0	5.0	55.0	1.70	1.75	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	1814	Northshore Home School Networks	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	16	15.2	12.1	21.2	15.2	0.0	51.5	84.8	0.0	NA	NA	NA	NA	NA	NA	1.00
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	1814	Northshore Home School Networks	10	22	22.2	13.0	5.6	14.8	7.4	59.3	77.8	NA	0.0	22	25.9	3.7	11.1	5.6	20.4	59.3	74.1	NA	0.0	22	29.6	59.3	70.4	0.0	0	NA	NA	NA	NA	22	16.7	18.5	5.6	16.7	0.0	59.3	83.3	0.0	16.7	9.3	9.3	64.8	1.24	0.98	0.80
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	1885	Alternative Junior High School	7	13	30.8	30.8	38.5	23.1	7.7	0.0	69.2	15.4	0.0	13	46.2	0.0	53.8	30.8	15.4	0.0	53.8	38.5	0.0	13	30.8	0.0	69.2	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	7.7	23.1	38.5	30.8	2.62	2.08	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	1885	Alternative Junior High School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	16	18.8	0.0	81.3	18.8	0.0	0.0	81.3	0.0	NA	NA	NA	NA	NA	NA	2.19
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	2993	Kenmore Elementary	4	58	77.6	3.4	19.0	24.1	53.4	0.0	22.4	74.1	0.0	58	87.9	0.0	12.1	53.4	34.5	0.0	12.1	81.0	0.0	58	67.2	0.0	32.8	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	60.3	20.7	10.3	8.6	3.22	3.28	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	2993	Kenmore Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	65	33.8	15.4	50.8	33.8	0.0	0.0	66.2	0.0	NA	NA	NA	NA	NA	NA	2.18
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3105	Crystal Springs Elementary	4	75	74.7	5.3	20.0	28.0	46.7	0.0	25.3	72.0	0.0	75	85.3	1.3	13.3	57.3	28.0	0.0	14.7	78.7	0.0	73	68.0	2.7	32.0	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	60.0	21.3	5.3	13.3	3.12	3.16	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3105	Crystal Springs Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	78	32.1	15.4	52.6	32.1	0.0	0.0	67.9	0.0	NA	NA	NA	NA	NA	NA	2.17
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3106	Bothell High School	10	514	66.2	15.3	15.7	29.1	37.1	2.8	33.8	NA	0.5	511	77.0	5.5	14.0	14.5	62.5	3.6	23.0	NA	0.5	507	77.7	4.3	22.3	0.5	0	NA	NA	NA	NA	513	43.7	28.6	24.3	41.6	2.1	3.4	56.3	0.5	58.1	16.8	12.8	12.3	3.27	2.82	2.10
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3107	Arrowhead Elementary	4	48	85.4	8.3	6.3	12.5	72.9	0.0	14.6	83.3	0.0	48	91.7	4.2	4.2	33.3	58.3	0.0	8.3	89.6	0.0	47	72.9	2.1	27.1	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	62.5	31.3	NA	6.3	3.46	3.50	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3107	Arrowhead Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	71	46.5	21.1	32.4	42.3	4.2	0.0	53.5	0.0	NA	NA	NA	NA	NA	NA	2.30
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3234	Cottage Lake Elementary	4	54	79.6	3.7	16.7	35.2	44.4	0.0	20.4	75.9	0.0	54	85.2	5.6	9.3	50.0	35.2	0.0	14.8	81.5	0.0	53	75.9	1.9	24.1	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	64.8	16.7	13.0	5.6	3.15	3.20	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3234	Cottage Lake Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	71	33.8	9.9	56.3	32.4	1.4	0.0	66.2	0.0	NA	NA	NA	NA	NA	NA	2.25
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3287	Westhill Elementary	4	68	72.5	18.8	7.2	24.6	47.8	1.4	27.5	69.6	0.0	67	76.8	8.7	11.6	44.9	31.9	2.9	23.2	68.1	0.0	68	72.5	1.4	27.5	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	68.1	7.2	2.9	21.7	2.94	2.99	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3287	Westhill Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	62	39.7	25.4	33.3	34.9	4.8	1.6	60.3	0.0	NA	NA	NA	NA	NA	NA	2.16
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3344	Maywood Hills Elementary	4	97	77.6	9.2	12.2	28.6	49.0	1.0	22.4	74.5	0.0	97	90.8	0.0	8.2	44.9	45.9	1.0	9.2	84.7	0.0	97	65.3	1.0	34.7	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	59.2	22.4	11.2	7.1	3.35	3.15	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3344	Maywood Hills Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	75	48.0	12.0	40.0	42.7	5.3	0.0	52.0	0.0	NA	NA	NA	NA	NA	NA	2.41
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3345	Kenmore Junior High School	7	256	60.1	14.7	24.4	32.6	27.5	0.8	39.9	53.1	0.0	253	63.8	6.2	28.4	24.1	39.7	1.6	36.2	57.6	0.0	253	73.2	1.6	26.8	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	47.7	18.6	16.3	17.4	2.94	2.71	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3345	Kenmore Junior High School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	274	61.6	7.8	28.1	48.4	13.2	2.5	38.4	0.0	NA	NA	NA	NA	NA	NA	2.62
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3390	Lockwood Elementary	4	62	71.0	6.5	22.6	40.3	30.6	0.0	29.0	69.4	0.0	61	77.4	3.2	17.7	41.9	35.5	1.6	22.6	69.4	0.0	62	62.9	0.0	37.1	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	50.0	24.2	12.9	12.9	3.06	2.95	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3390	Lockwood Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	77	28.6	29.9	41.6	28.6	0.0	0.0	71.4	0.0	NA	NA	NA	NA	NA	NA	1.99
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3442	Moorlands Elementary	4	94	77.7	8.5	13.8	29.8	47.9	0.0	22.3	73.4	0.0	94	83.0	2.1	14.9	31.9	51.1	0.0	17.0	74.5	0.0	92	69.1	2.1	30.9	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	61.7	18.1	8.5	11.7	3.32	3.17	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3442	Moorlands Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	96	51.0	9.4	39.6	49.0	2.1	0.0	49.0	0.0	NA	NA	NA	NA	NA	NA	2.44
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3492	Inglemoor High School	10	647	72.5	12.4	14.4	24.1	48.4	0.6	27.5	NA	0.3	645	84.0	3.7	11.4	10.4	73.6	0.9	16.0	NA	0.3	644	86.3	1.1	13.7	0.3	0	NA	NA	NA	NA	646	58.8	19.0	21.4	52.8	6.0	0.8	41.2	0.3	67.1	16.0	9.5	7.4	3.52	3.07	2.44
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3493	Canyon Park Junior High School	7	275	63.5	17.3	18.4	34.7	28.9	0.7	36.5	55.6	0.0	272	65.7	7.6	24.9	32.5	33.2	1.8	34.3	57.0	0.0	273	70.8	1.4	29.2	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	49.5	18.8	14.1	17.7	2.88	2.74	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3493	Canyon Park Junior High School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	283	50.5	15.8	30.9	44.3	6.2	2.7	49.5	0.0	NA	NA	NA	NA	NA	NA	2.35
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3679	Shelton View Elementary	4	53	79.2	5.7	15.1	17.0	62.3	0.0	20.8	75.5	0.0	53	90.6	0.0	9.4	37.7	52.8	0.0	9.4	86.8	0.0	53	79.2	0.0	20.8	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	71.7	7.5	18.9	1.9	3.43	3.36	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3679	Shelton View Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	53	45.3	9.4	45.3	37.7	7.5	0.0	54.7	0.0	NA	NA	NA	NA	NA	NA	2.43
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3749	Woodin Elementary	4	39	76.9	0.0	23.1	38.5	38.5	0.0	23.1	76.9	0.0	39	74.4	5.1	20.5	38.5	35.9	0.0	25.6	69.2	0.0	39	69.2	0.0	30.8	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	56.4	20.5	10.3	12.8	3.05	3.15	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3749	Woodin Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	70	35.2	16.9	46.5	35.2	0.0	1.4	64.8	0.0	NA	NA	NA	NA	NA	NA	2.15
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3790	Leota Junior High School	7	202	72.2	12.7	13.7	31.7	40.5	1.5	27.8	66.3	0.0	202	82.0	2.9	13.7	30.7	51.2	1.5	18.0	77.6	0.0	202	82.4	1.5	17.6	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	64.4	17.1	9.3	9.3	3.27	2.97	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3790	Leota Junior High School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	217	64.6	8.8	22.6	48.7	15.9	4.0	35.4	0.0	NA	NA	NA	NA	NA	NA	2.64
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	3811	Secondary Academy For Success	10	12	66.7	0.0	13.3	46.7	20.0	20.0	33.3	NA	0.0	13	80.0	0.0	6.7	26.7	53.3	13.3	20.0	NA	0.0	12	53.3	20.0	46.7	0.0	0	NA	NA	NA	NA	10	13.3	20.0	33.3	13.3	0.0	33.3	86.7	0.0	40.0	33.3	13.3	13.3	3.07	2.47	1.27
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4017	Canyon Creek Elementary	4	65	70.1	7.5	19.4	22.4	47.8	3.0	29.9	67.2	0.0	66	80.6	3.0	14.9	46.3	34.3	1.5	19.4	74.6	0.0	65	64.2	3.0	35.8	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	55.2	17.9	13.4	13.4	3.09	3.04	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4017	Canyon Creek Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	55	43.9	24.6	28.1	40.4	3.5	3.5	56.1	0.0	NA	NA	NA	NA	NA	NA	2.16
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4021	Northshore Junior High School	7	315	75.2	12.4	9.9	38.4	36.8	2.5	24.8	68.1	0.0	315	76.8	2.8	18.0	26.9	49.8	2.5	23.2	70.9	0.0	316	79.6	2.2	20.4	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	67.2	10.5	9.0	13.3	3.19	2.95	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4021	Northshore Junior High School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	278	60.8	12.2	24.1	53.1	7.7	2.8	39.2	0.0	NA	NA	NA	NA	NA	NA	2.51
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4069	Wellington Elementary	4	81	90.1	2.5	7.4	27.2	63.0	0.0	9.9	88.9	0.0	81	92.6	0.0	7.4	35.8	56.8	0.0	7.4	88.9	0.0	79	85.2	2.5	14.8	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	79.0	12.3	6.2	2.5	3.49	3.51	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4069	Wellington Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	90	50.0	2.2	47.8	48.9	1.1	0.0	50.0	0.0	NA	NA	NA	NA	NA	NA	2.49
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4124	Hollywood Hill Elementary	4	62	85.7	1.6	11.1	33.3	52.4	1.6	14.3	81.0	0.0	62	85.7	1.6	11.1	47.6	38.1	1.6	14.3	82.5	0.0	62	65.1	1.6	34.9	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	61.9	19.0	12.7	6.3	3.19	3.33	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4124	Hollywood Hill Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	54	63.6	7.3	27.3	54.5	9.1	1.8	36.4	0.0	NA	NA	NA	NA	NA	NA	2.62
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4187	Sunrise Elementary	4	69	70.4	8.5	18.3	15.5	54.9	2.8	29.6	70.4	0.0	69	88.7	5.6	2.8	35.2	53.5	2.8	11.3	87.3	0.0	69	73.2	2.8	26.8	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	62.0	18.3	9.9	9.9	3.31	3.11	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4187	Sunrise Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	69	75.4	4.3	20.3	69.6	5.8	0.0	24.6	0.0	NA	NA	NA	NA	NA	NA	2.77
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4208	Woodinville High School	10	476	69.6	15.2	11.8	31.4	38.1	3.4	30.4	NA	1.0	483	85.0	4.9	8.1	12.2	72.8	2.0	15.0	NA	1.0	481	84.6	2.4	15.4	1.0	0	NA	NA	NA	NA	482	63.3	15.4	19.1	57.4	5.9	2.2	36.7	1.0	63.7	20.5	7.1	8.7	3.49	2.86	2.49
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4305	Bear Creek Elementary	4	59	84.7	10.2	5.1	30.5	54.2	0.0	15.3	81.4	0.0	59	91.5	0.0	8.5	35.6	55.9	0.0	8.5	86.4	0.0	59	81.4	0.0	18.6	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	78.0	5.1	13.6	3.4	3.47	3.29	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4305	Bear Creek Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	78	62.8	9.0	28.2	50.0	12.8	0.0	37.2	0.0	NA	NA	NA	NA	NA	NA	2.67
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4306	Fernwood Elementary	4	93	79.6	7.5	12.9	19.4	60.2	0.0	20.4	77.4	1.1	93	88.2	4.3	7.5	37.6	50.5	0.0	11.8	84.9	1.1	93	73.1	0.0	26.9	1.1	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	65.6	18.3	7.5	8.6	3.34	3.32	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4306	Fernwood Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	88	38.5	11.0	47.3	38.5	0.0	3.3	61.5	0.0	NA	NA	NA	NA	NA	NA	2.21
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4355	Frank Love Elementary	4	48	66.7	12.5	20.8	33.3	33.3	0.0	33.3	64.6	0.0	48	81.3	2.1	16.7	54.2	27.1	0.0	18.8	77.1	0.0	47	64.6	2.1	35.4	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	54.2	20.8	8.3	16.7	3.06	2.87	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4355	Frank Love Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	68	19.1	17.6	63.2	19.1	0.0	0.0	80.9	0.0	NA	NA	NA	NA	NA	NA	2.01
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4371	Skyview Junior High School	7	284	65.6	13.4	18.6	38.5	27.1	2.4	34.4	56.0	2.0	284	79.7	2.7	15.1	39.9	39.9	2.4	20.3	68.4	2.0	281	73.5	3.4	26.5	2.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	52.2	26.5	9.3	12.0	3.12	2.75	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4371	Skyview Junior High School	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	282	51.7	11.5	34.7	43.1	8.7	2.1	48.3	0.7	NA	NA	NA	NA	NA	NA	2.45
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4377	Woodmoor Elementary	4	103	72.1	9.6	17.3	22.1	50.0	1.0	27.9	69.2	10.3	103	83.7	3.8	11.5	42.3	41.3	1.0	16.3	73.1	10.3	103	67.3	1.0	32.7	10.3	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	56.7	20.2	12.5	10.6	3.19	3.11	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4377	Woodmoor Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	123	41.9	13.7	43.5	38.7	3.2	0.8	58.1	3.1	NA	NA	NA	NA	NA	NA	2.30
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4379	East Ridge Elementary	4	92	92.4	1.1	6.5	27.2	65.2	0.0	7.6	91.3	0.0	92	98.9	0.0	1.1	39.1	59.8	0.0	1.1	96.7	0.0	92	97.8	0.0	2.2	0.0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	90.2	8.7	1.1	NA	3.59	3.57	NA
2003-04	Puget Sound Educational Service District	17	King	17417	Northshore	4379	East Ridge Elementary	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	65	52.3	12.3	35.4	46.2	6.2	0.0	47.7	0.0	NA	NA	NA	NA	NA	NA	2.46
