SchoolYear	ESD	CountyNumber	County	CountyDistrictNumber	District	BuildingNumber	School	GradeTested	MathTotalTested	MathMetStandard	MathPercentMetStandard	MathLevel1	MathPercentLevel1	MathLevel2	MathPercentLevel2	MathLevelMO	MathPercentLevelMO	MathLevel3	MathPercentLevel3	MathLevel4	MathPercentLevel4	MathNotTested	MathPercentNotTested	MathNotMet	MathPercentNotMet	MathWAASPORT	MathPercentWAASPORT	MathWAASDAW	MathPercentWAASDAW	ReadingTotalTested	ReadMetStandard	ReadPercentMetStandard	ReadingLevel1	ReadingPercentLevel1	ReadingLevel2	ReadingPercentLevel2	ReadingLevelMO	ReadingPercentLevelMO	ReadingLevel3	ReadingPercentLevel3	ReadingLevel4	ReadingPercentLevel4	ReadingNotTested	ReadingPercentNotTested	ReadingNotMet	ReadingPercentNotMet	ReadingWAASPORT	ReadingPercentWAASPORT	ReadingWAASDAW	ReadingPercentWAASDAW	WritingTotalTested	WriteMetStandard	WritePercentMetStandard	WritingLevel1	WritingPercentLevel1	WritingLevel2	WritingPercentLevel2	WritingLevelMO	WritingPercentLevelMO	WritingLevel3	WritingPercentLevel3	WritingLevel4	WritingPercentLevel4	WritingNotTested	WritingPercentNotTested	WritingNotMet	WritingPercentNotMet	WritingWAASPORT	WritingPercentWAASPORT	WritingWAASDAW	WritingPercentWAASDAW	ScienceTotalTested	ScienceMetStandard	SciencePercentMetStandard	ScienceLevel1	SciencePercentLevel1	ScienceLevel2	SciencePercentLevel2	ScienceLevelMO	SciencePercentLevelMO	ScienceLevel3	SciencePercentLevel3	ScienceLevel4	SciencePercentLevel4	ScienceNotTested	SciencePercentNotTested	ScienceNotMet	SciencePercentNotMet	ScienceWAASPORT	SciencePercentWAASPORT	ScienceWAASDAW	SciencePercentWAASDAW	PercentMet3Standards	PercentMet2Standards	PercentMet1Standards	PercentMet0Standards	ReadingLevelIndex	MathLevelIndex	ScienceLevelIndex
2006-07	Puget Sound Educational Service District 121	27	Pierce	27019	Carbonado School District	2466	Carbonado Historical School 19	7	22	8	36.4	8	36.4	6	27.3	0	0.0	7	31.8	1	4.5	0	0.0	14	63.6	0	0.0	0	0.0	22	10	45.5	0	0.0	12	54.5	0	0.0	8	36.4	2	9.1	0	0.0	12	54.5	0	0.0	0	0.0	22	13	59.1	1	4.5	8	36.4	0	0.0	12	54.5	1	4.5	0	0.0	9	40.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	22.7	27.3	18.2	31.8	2.55	2.05	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27019	Carbonado School District	2466	Carbonado Historical School 19	8	26	10	38.5	7	26.9	9	34.6	0	0.0	5	19.2	5	19.2	0	0.0	16	61.5	0	0.0	0	0.0	26	12	46.2	2	7.7	12	46.2	0	0.0	9	34.6	3	11.5	0	0.0	14	53.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	26	13	50.0	3	11.5	10	38.5	0	0.0	12	46.2	1	3.8	0	0.0	13	50.0	0	0.0	0	0.0	23.1	26.9	11.5	38.5	2.50	2.31	2.42
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	2223	University Place Primary	3	80	58	72.5	11	13.8	11	13.8	0	0.0	25	31.3	33	41.3	0	0.0	22	27.5	0	0.0	0	0.0	79	54	67.5	7	8.8	18	22.5	0	0.0	27	33.8	27	33.8	1	1.3	26	32.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	62.5	16.3	21.3	2.90	3.00	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	2223	University Place Primary	4	89	67	73.6	11	12.1	11	12.1	0	0.0	33	36.3	34	37.4	2	2.2	24	26.4	0	0.0	0	0.0	90	80	87.9	2	2.2	8	8.8	0	0.0	40	44.0	40	44.0	1	1.1	11	12.1	0	0.0	0	0.0	90	59	64.8	10	11.0	21	23.1	0	0.0	44	48.4	15	16.5	1	1.1	32	35.2	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	58.2	23.1	9.9	8.8	3.27	2.95	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	3179	Curtis Junior High	8	454	248	53.8	91	19.7	115	24.9	0	0.0	167	36.2	81	17.6	7	1.5	213	46.2	3	0.6	0	0.0	452	346	75.2	22	4.8	84	18.3	1	0.2	147	32.0	198	43.0	8	1.7	114	24.8	3	0.6	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	449	217	47.5	93	20.4	139	30.4	0	0.0	179	39.2	38	8.3	8	1.8	240	52.5	3	0.6	0	0.0	42.6	15.4	21.9	20.1	3.09	2.49	2.32
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	3296	Narrows View Intermediate	5	211	130	61.3	40	18.9	41	19.3	0	0.0	58	27.4	72	34.0	1	0.5	82	38.7	0	0.0	0	0.0	211	163	76.9	10	4.7	38	17.9	1	0.5	76	35.8	86	40.6	1	0.5	49	23.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	211	84	39.6	47	22.2	80	37.7	1	0.5	73	34.4	10	4.7	1	0.5	128	60.4	0	0.0	0	0.0	38.2	23.1	18.4	20.3	3.10	2.75	2.20
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	3296	Narrows View Intermediate	6	227	151	66.5	35	15.4	41	18.1	0	0.0	75	33.0	76	33.5	0	0.0	76	33.5	0	0.0	0	0.0	225	162	71.4	10	4.4	53	23.3	1	0.4	106	46.7	55	24.2	2	0.9	65	28.6	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	61.2	16.3	22.5	2.88	2.85	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	3296	Narrows View Intermediate	7	226	137	60.6	46	20.4	43	19.0	0	0.0	66	29.2	71	31.4	0	0.0	89	39.4	0	0.0	0	0.0	226	170	75.2	9	4.0	47	20.8	0	0.0	61	27.0	109	48.2	0	0.0	56	24.8	0	0.0	0	0.0	226	179	79.2	13	5.8	34	15.0	0	0.0	103	45.6	76	33.6	0	0.0	47	20.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	52.7	21.2	14.6	11.5	3.19	2.72	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	3600	Curtis Senior High	10	411	278	58.8	75	17.0	90	20.4	2	0.5	138	31.3	106	24.0	30	6.8	195	44.2	5	1.0	0	0.0	406	421	87.0	13	3.0	29	6.8	7	1.6	94	22.0	263	61.6	21	4.9	63	14.8	5	1.0	0	0.0	411	435	89.1	7	1.6	17	3.9	11	2.5	127	28.9	249	56.6	29	6.6	53	12.0	5	1.0	0	0.0	436	205	43.2	132	27.8	99	20.8	0	0.0	191	40.2	14	2.9	39	8.2	270	56.8	5	1.0	0	0.0	49.6	33.8	13.9	2.8	3.29	2.48	2.02
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	3601	Sunset Primary	3	80	69	86.3	3	3.8	8	10.0	0	0.0	40	50.0	29	36.3	0	0.0	11	13.8	5	5.8	0	0.0	79	71	88.8	1	1.3	7	8.8	0	0.0	22	27.5	49	61.3	1	1.3	9	11.3	5	5.8	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	78.8	8.2	12.9	3.46	3.19	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	3601	Sunset Primary	4	96	69	71.9	16	16.7	11	11.5	0	0.0	31	32.3	38	39.6	0	0.0	27	28.1	1	1.0	0	0.0	96	78	81.3	4	4.2	14	14.6	0	0.0	44	45.8	34	35.4	0	0.0	18	18.8	1	1.0	0	0.0	96	64	66.7	7	7.3	25	26.0	0	0.0	51	53.1	13	13.5	0	0.0	32	33.3	1	1.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	55.7	19.6	11.3	13.4	3.13	2.95	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	3792	Chambers Elementary	3	94	81	86.2	10	10.6	3	3.2	0	0.0	30	31.9	51	54.3	0	0.0	13	13.8	0	0.0	0	0.0	94	76	80.9	8	8.5	10	10.6	0	0.0	19	20.2	57	60.6	0	0.0	18	19.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	77.7	11.7	10.6	3.33	3.30	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	3792	Chambers Elementary	4	73	61	83.6	2	2.7	10	13.7	0	0.0	14	19.2	47	64.4	0	0.0	12	16.4	0	0.0	0	0.0	73	68	93.2	0	0.0	5	6.8	0	0.0	27	37.0	41	56.2	0	0.0	5	6.8	0	0.0	0	0.0	73	62	84.9	3	4.1	8	11.0	0	0.0	41	56.2	21	28.8	0	0.0	11	15.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	76.7	12.3	6.8	4.1	3.49	3.45	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	4325	Drum Intermediate	5	182	135	74.2	15	8.2	32	17.6	0	0.0	53	29.1	82	45.1	0	0.0	47	25.8	1	0.5	0	0.0	182	162	89.0	4	2.2	16	8.8	0	0.0	66	36.3	96	52.7	0	0.0	20	11.0	1	0.5	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	182	82	45.1	18	9.9	82	45.1	0	0.0	70	38.5	12	6.6	0	0.0	100	54.9	1	0.5	0	0.0	43.2	29.0	19.7	8.2	3.40	3.11	2.42
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	4325	Drum Intermediate	6	207	138	66.0	28	13.4	41	19.6	0	0.0	56	26.8	82	39.2	2	1.0	71	34.0	3	1.4	0	0.0	207	171	81.8	5	2.4	31	14.8	0	0.0	100	47.8	71	34.0	2	1.0	38	18.2	3	1.4	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0	63.7	20.3	16.0	3.11	2.90	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	4325	Drum Intermediate	7	216	141	65.3	35	16.2	40	18.5	0	0.0	72	33.3	69	31.9	0	0.0	75	34.7	2	0.9	0	0.0	216	184	85.2	8	3.7	24	11.1	0	0.0	52	24.1	132	61.1	0	0.0	32	14.8	2	0.9	0	0.0	215	197	91.6	6	2.8	12	5.6	0	0.0	67	31.2	130	60.5	0	0.0	18	8.4	2	0.9	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	64.1	19.8	8.8	7.4	3.43	2.81	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	4447	Evergreen Primary	3	93	79	84.9	6	6.5	8	8.6	0	0.0	44	47.3	35	37.6	0	0.0	14	15.1	0	0.0	0	0.0	92	80	86.0	5	5.4	7	7.5	0	0.0	28	30.1	52	55.9	1	1.1	13	14.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	78.5	15.1	6.5	3.34	3.16	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27083	University Place School District	4447	Evergreen Primary	4	92	52	56.5	16	17.4	24	26.1	0	0.0	17	18.5	35	38.0	0	0.0	40	43.5	0	0.0	0	0.0	92	78	84.8	4	4.3	10	10.9	0	0.0	47	51.1	31	33.7	0	0.0	14	15.2	0	0.0	0	0.0	91	60	65.2	10	10.9	21	22.8	0	0.0	45	48.9	15	16.3	1	1.1	32	34.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	46.7	27.2	13.0	13.0	3.14	2.77	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	2875	Maple Lawn Elementary	3	81	66	81.5	4	4.9	11	13.6	2	2.5	40	49.4	24	29.6	0	0.0	15	18.5	1	1.2	0	0.0	81	71	87.7	3	3.7	7	8.6	4	4.9	32	39.5	35	43.2	0	0.0	10	12.3	1	1.2	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	75.6	15.9	8.5	3.12	2.99	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	2875	Maple Lawn Elementary	4	79	62	78.5	4	5.1	13	16.5	0	0.0	26	32.9	36	45.6	0	0.0	17	21.5	0	0.0	0	0.0	79	72	91.1	0	0.0	7	8.9	1	1.3	47	59.5	24	30.4	0	0.0	7	8.9	0	0.0	0	0.0	79	58	73.4	3	3.8	18	22.8	2	2.5	39	49.4	17	21.5	0	0.0	21	26.6	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	65.8	17.7	10.1	6.3	3.18	3.19	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	2875	Maple Lawn Elementary	5	74	43	57.3	14	18.7	17	22.7	1	1.3	26	34.7	16	21.3	1	1.3	32	42.7	0	0.0	0	0.0	73	58	77.3	7	9.3	8	10.7	3	4.0	28	37.3	27	36.0	2	2.7	17	22.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	74	26	34.7	17	22.7	31	41.3	2	2.7	21	28.0	3	4.0	1	1.3	49	65.3	0	0.0	0	0.0	30.7	25.3	32.0	12.0	2.87	2.53	2.05
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	3247	Sumner Senior High	10	270	172	56.2	61	22.5	72	26.6	0	0.0	107	39.5	30	11.1	1	0.4	134	49.4	1	0.3	0	0.0	201	282	89.2	11	5.4	22	10.9	8	4.0	74	36.6	86	42.6	1	0.5	34	16.8	1	0.3	0	0.0	217	288	91.1	8	3.7	18	8.2	12	5.5	94	42.9	85	38.8	2	0.9	28	12.8	1	0.3	0	0.0	276	108	38.8	77	27.7	91	32.7	0	0.0	103	37.1	5	1.8	2	0.7	170	61.2	1	0.3	0	0.0	26.8	32.7	37.9	2.6	3.07	2.38	2.12
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	3349	Bonney Lake Elementary	3	64	43	67.2	10	15.6	11	17.2	0	0.0	38	59.4	5	7.8	0	0.0	21	32.8	0	0.0	0	0.0	63	52	82.5	6	9.5	5	7.9	3	4.8	24	38.1	25	39.7	0	0.0	11	17.5	1	1.6	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	64.1	20.3	15.6	2.98	2.59	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	3349	Bonney Lake Elementary	4	69	48	67.6	10	14.1	11	15.5	1	1.4	23	32.4	24	33.8	2	2.8	23	32.4	0	0.0	0	0.0	66	61	89.7	0	0.0	5	7.4	1	1.5	40	58.8	20	29.4	2	2.9	7	10.3	3	4.2	0	0.0	69	38	53.5	13	18.3	18	25.4	2	2.8	32	45.1	4	5.6	2	2.8	33	46.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	40.8	38.0	16.9	4.2	3.09	2.77	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	3349	Bonney Lake Elementary	5	56	33	58.9	7	12.5	16	28.6	1	1.8	13	23.2	19	33.9	0	0.0	23	41.1	0	0.0	0	0.0	55	50	90.9	1	1.8	4	7.3	4	7.3	25	45.5	21	38.2	0	0.0	5	9.1	1	1.8	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	55	31	55.4	4	7.1	20	35.7	3	5.4	24	42.9	4	7.1	1	1.8	25	44.6	0	0.0	0	0.0	46.4	23.2	19.6	10.7	3.05	2.75	2.36
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	3399	McAlder Elementary	3	80	58	72.5	11	13.8	11	13.8	0	0.0	40	50.0	18	22.5	0	0.0	22	27.5	3	3.6	0	0.0	80	56	70.0	9	11.3	15	18.8	0	0.0	29	36.3	27	33.8	0	0.0	24	30.0	3	3.6	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	65.1	7.2	27.7	2.92	2.81	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	3399	McAlder Elementary	4	64	45	70.3	8	12.5	11	17.2	0	0.0	20	31.3	25	39.1	0	0.0	19	29.7	1	1.5	0	0.0	63	52	82.5	1	1.6	10	15.9	0	0.0	33	52.4	19	30.2	0	0.0	11	17.5	2	3.1	0	0.0	63	51	81.0	2	3.2	10	15.9	0	0.0	35	55.6	16	25.4	0	0.0	12	19.0	2	3.1	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	56.9	21.5	13.8	7.7	3.11	2.97	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	3399	McAlder Elementary	5	75	53	70.7	13	17.3	9	12.0	0	0.0	24	32.0	29	38.7	0	0.0	22	29.3	0	0.0	0	0.0	75	55	73.3	7	9.3	13	17.3	0	0.0	27	36.0	28	37.3	0	0.0	20	26.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	75	39	52.0	12	16.0	24	32.0	1	1.3	36	48.0	2	2.7	0	0.0	36	48.0	0	0.0	0	0.0	46.7	22.7	10.7	20.0	3.01	2.92	2.35
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	3499	Sumner Middle School	6	231	119	51.5	54	23.4	58	25.1	0	0.0	66	28.6	53	22.9	0	0.0	112	48.5	0	0.0	0	0.0	231	156	67.5	19	8.2	56	24.2	0	0.0	101	43.7	55	23.8	0	0.0	75	32.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	48.1	22.9	29.0	2.83	2.51	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	3499	Sumner Middle School	7	260	133	50.8	69	26.3	58	22.1	0	0.0	72	27.5	61	23.3	2	0.8	129	49.2	1	0.4	0	0.0	261	174	66.4	21	8.0	66	25.2	3	1.1	81	30.9	90	34.4	1	0.4	88	33.6	1	0.4	0	0.0	256	169	65.0	34	13.1	53	20.4	3	1.2	126	48.5	40	15.4	4	1.5	91	35.0	1	0.4	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	42.0	19.8	18.7	19.5	2.89	2.46	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	3499	Sumner Middle School	8	216	98	45.0	65	29.8	53	24.3	0	0.0	62	28.4	36	16.5	2	0.9	120	55.0	3	1.3	0	0.0	218	147	66.8	21	9.5	50	22.7	1	0.5	76	34.5	70	31.8	2	0.9	73	33.2	3	1.3	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	214	68	31.2	70	32.1	76	34.9	0	0.0	57	26.1	11	5.0	4	1.8	150	68.8	3	1.3	0	0.0	27.5	18.5	25.2	28.8	2.86	2.30	2.00
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	4132	Lakeridge Middle School	6	192	95	49.0	37	19.1	60	30.9	0	0.0	70	36.1	25	12.9	2	1.0	99	51.0	4	2.0	0	0.0	191	124	64.2	11	5.7	56	29.0	0	0.0	93	48.2	31	16.1	2	1.0	69	35.8	4	2.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	44.2	24.9	31.0	2.73	2.41	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	4132	Lakeridge Middle School	7	184	106	57.3	35	18.9	43	23.2	0	0.0	77	41.6	29	15.7	1	0.5	79	42.7	3	1.6	0	0.0	184	126	68.1	11	5.9	47	25.4	0	0.0	68	36.8	58	31.4	1	0.5	59	31.9	3	1.6	0	0.0	183	117	63.2	21	11.4	45	24.3	0	0.0	103	55.7	14	7.6	2	1.1	68	36.8	3	1.6	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	43.1	21.8	14.9	20.2	2.92	2.53	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	4132	Lakeridge Middle School	8	186	85	44.5	43	22.5	58	30.4	0	0.0	57	29.8	28	14.7	5	2.6	106	55.5	4	2.0	0	0.0	186	118	61.8	8	4.2	60	31.4	0	0.0	67	35.1	51	26.7	5	2.6	73	38.2	4	2.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	185	61	31.9	52	27.2	72	37.7	0	0.0	54	28.3	7	3.7	6	3.1	130	68.1	4	2.0	0	0.0	30.3	15.4	22.1	32.3	2.79	2.31	2.02
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	4166	Victor Falls Elementary	3	101	82	81.2	6	5.9	13	12.9	1	1.0	52	51.5	29	28.7	0	0.0	19	18.8	0	0.0	0	0.0	101	81	80.2	10	9.9	10	9.9	1	1.0	34	33.7	46	45.5	0	0.0	20	19.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	72.3	16.8	10.9	3.13	3.01	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	4166	Victor Falls Elementary	4	82	72	87.8	3	3.7	7	8.5	0	0.0	9	11.0	63	76.8	0	0.0	10	12.2	0	0.0	0	0.0	82	75	91.5	1	1.2	6	7.3	0	0.0	40	48.8	35	42.7	0	0.0	7	8.5	0	0.0	0	0.0	82	69	84.1	5	6.1	8	9.8	1	1.2	53	64.6	15	18.3	0	0.0	13	15.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	76.8	13.4	6.1	3.7	3.33	3.61	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	4166	Victor Falls Elementary	5	102	82	80.4	7	6.9	13	12.7	1	1.0	38	37.3	43	42.2	0	0.0	20	19.6	0	0.0	0	0.0	102	83	81.4	3	2.9	16	15.7	3	2.9	41	40.2	39	38.2	0	0.0	19	18.6	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	101	64	63.4	6	5.9	31	30.7	5	5.0	52	51.5	7	6.9	0	0.0	37	36.6	0	0.0	0	0.0	57.8	18.6	13.7	9.8	3.08	3.13	2.50
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	4250	Emerald Hills Elementary	3	61	47	77.0	5	8.2	9	14.8	1	1.6	32	52.5	14	23.0	0	0.0	14	23.0	0	0.0	0	0.0	61	49	80.3	5	8.2	7	11.5	4	6.6	25	41.0	20	32.8	0	0.0	12	19.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.0	67.2	23.0	9.8	2.85	2.87	NA
2006-07	Puget Sound Educational Service District 121	27	Pierce	27320	Sumner School District	4250	Emerald Hills Elementary	4	65	48	73.8	7	10.8	10	15.4	1	1.5	14	21.5	33	50.8	0	0.0	17	26.2	0	0.0	0	0.0	65	58	89.2	0	0.0	7	10.8	4	6.2	29	44.6	25	38.5	0	0.0	7	10.8	0	0.0	0	0.0	65	51	78.5	6	9.2	8	12.3	3	4.6	30	46.2	18	27.7	0	0.0	14	21.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	66.2	18.5	6.2	9.2	3.09	3.09	NA
