SchoolYear	ESD	CountyNumber	County	CountyDistrictNumber	District	BuildingNumber	School	GradeTested	MathTotalTested	MathMetStandard	MathPercentMetStandard	MathLevel1	MathPercentLevel1	MathLevel2	MathPercentLevel2	MathLevelMO	MathPercentLevelMO	MathLevel3	MathPercentLevel3	MathLevel4	MathPercentLevel4	MathNotTested	MathPercentNotTested	MathNotMet	MathPercentNotMet	MathWAASPORT	MathPercentWAASPORT	MathWAASDAW	MathPercentWAASDAW	ReadingTotalTested	ReadingMetStandard	ReadingPercentMetStandard	ReadingLevel1	ReadingPercentLevel1	ReadingLevel2	ReadingPercentLevel2	ReadingLevelMO	ReadingPercentLevelMO	ReadingLevel3	ReadingPercentLevel3	ReadingLevel4	ReadingPercentLevel4	ReadingNotTested	ReadingPercentNotTested	ReadingNotMet	ReadingPercentNotMet	ReadingWAASPORT	ReadingPercentWAASPORT	ReadingWAASDAW	ReadingPercentWAASDAW	WritingTotalTested	WritingMetStandard	WritingPercentMetStandard	WritingLevel1	WritingPercentLevel1	WritingLevel2	WritingPercentLevel2	WritingLevelMO	WritingPercentLevelMO	WritingLevel3	WritingPercentLevel3	WritingLevel4	WritingPercentLevel4	WritingNotTested	WritingPercentNotTested	WritingNotMet	WritingPercentNotMet	WritingWAASPORT	WritingPercentWAASPORT	WritingWAASDAW	WritingPercentWAASDAW	ScienceTotalTested	ScienceMetStandard	SciencePercentMetStandard	ScienceLevel1	SciencePercentLevel1	ScienceLevel2	SciencePercentLevel2	ScienceLevelMO	SciencePercentLevelMO	ScienceLevel3	SciencePercentLevel3	ScienceLevel4	SciencePercentLevel4	ScienceNotTested	SciencePercentNotTested	ScienceNotMet	SciencePercentNotMet	ScienceWAASPORT	SciencePercentWAASPORT	ScienceWAASDAW	SciencePercentWAASDAW	PercentMet3Standards	PercentMet2Standards	PercentMet1Standards	PercentMet0Standards	ReadingLevelIndex	MathLevelIndex	ScienceLevelIndex
2005-06	Educational Service District 101	01	Adams	01160	Ritzville School District	2719	Ritzville Grade School	6	21	11	52.4	6	28.6	4	19.0	0	0.0	7	33.3	4	19.0	0	0.0	10	47.6	0	0.0	1	4.5	22	18	81.8	1	4.5	3	13.6	0	0.0	13	59.1	5	22.7	0	0.0	4	18.2	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.0	31.8	18.2	3.00	2.43	NA
2005-06	Educational Service District 101	01	Adams	01160	Ritzville School District	2719	Ritzville Grade School	7	33	13	39.4	12	36.4	8	24.2	0	0.0	10	30.3	3	9.1	0	0.0	20	60.6	0	0.0	0	0.0	33	15	45.5	2	6.1	16	48.5	0	0.0	8	24.2	7	21.2	0	0.0	18	54.5	0	0.0	0	0.0	33	12	36.4	4	12.1	17	51.5	0	0.0	12	36.4	0	0.0	0	0.0	21	63.6	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.2	21.2	24.2	36.4	2.61	2.12	NA
2005-06	Educational Service District 101	01	Adams	01160	Ritzville School District	2719	Ritzville Grade School	8	28	11	39.3	10	35.7	7	25.0	0	0.0	10	35.7	1	3.6	0	0.0	17	60.7	0	0.0	0	0.0	28	16	57.1	4	14.3	8	28.6	0	0.0	9	32.1	7	25.0	0	0.0	12	42.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	10	35.7	11	39.3	7	25.0	0	0.0	10	35.7	0	0.0	0	0.0	18	64.3	0	0.0	0	0.0	32.1	10.7	14.3	42.9	2.68	2.07	1.96
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	1617	Educational Opportunity Center	7	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	1617	Educational Opportunity Center	8	14	0	0.0	11	78.6	3	21.4	0	0.0	0	0.0	0	0.0	0	0.0	14	100.0	0	0.0	0	0.0	14	8	57.1	3	21.4	3	21.4	0	0.0	6	42.9	2	14.3	0	0.0	6	42.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	0.0	7	53.8	6	46.2	0	0.0	0	0.0	0	0.0	0	0.0	13	100.0	0	0.0	0	0.0	NA	NA	57.1	42.9	2.50	1.21	1.46
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	1617	Educational Opportunity Center	10	34	1	2.5	25	62.5	8	20.0	0	0.0	1	2.5	0	0.0	6	15.0	39	97.5	0	0.0	0	0.0	31	19	52.8	7	19.4	5	13.9	2	5.6	8	22.2	9	25.0	5	13.9	17	47.2	0	0.0	0	0.0	29	17	50.0	6	17.6	6	17.6	3	8.8	10	29.4	4	11.8	5	14.7	17	50.0	0	0.0	0	0.0	27	2	5.6	21	58.3	4	11.1	0	0.0	2	5.6	0	0.0	9	25.0	34	94.4	0	0.0	0	0.0	2.4	29.3	24.4	43.9	2.14	1.10	0.97
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	2299	Charles Francis Adams High School	10	188	91	46.7	49	25.1	48	24.6	1	0.5	65	33.3	25	12.8	7	3.6	104	53.3	1	0.5	0	0.0	179	153	82.7	10	5.4	16	8.6	5	2.7	50	27.0	98	53.0	6	3.2	32	17.3	1	0.5	0	0.0	179	140	75.3	12	6.5	27	14.5	2	1.1	74	39.8	64	34.4	7	3.8	46	24.7	1	0.5	0	0.0	187	59	29.8	76	38.4	52	26.3	0	0.0	55	27.8	4	2.0	11	5.6	139	70.2	1	0.5	0	0.0	37.9	28.6	17.7	15.8	3.16	2.26	1.82
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	2501	Lincoln Middle School	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	2501	Lincoln Middle School	7	209	99	47.4	57	27.3	53	25.4	1	0.5	58	27.8	40	19.1	0	0.0	110	52.6	1	0.4	22	9.5	212	138	65.1	3	1.4	71	33.5	5	2.4	74	34.9	59	27.8	0	0.0	74	34.9	1	0.4	19	8.2	214	137	63.7	21	9.8	56	26.0	5	2.3	90	41.9	42	19.5	1	0.5	78	36.3	1	0.4	16	6.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.2	24.1	23.3	19.4	2.84	2.38	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	2501	Lincoln Middle School	8	209	118	55.9	44	20.9	47	22.3	0	0.0	73	34.6	45	21.3	2	0.9	93	44.1	1	0.4	17	7.4	212	169	79.3	2	0.9	41	19.2	0	0.0	94	44.1	75	35.2	1	0.5	44	20.7	1	0.4	15	6.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	213	95	44.4	36	16.8	82	38.3	0	0.0	82	38.3	13	6.1	1	0.5	119	55.6	1	0.4	14	6.1	34.1	21.8	28.8	15.3	3.13	2.55	2.33
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	2823	Parkway Elementary	3	53	33	62.3	9	17.0	11	20.8	1	1.9	18	34.0	14	26.4	0	0.0	20	37.7	0	0.0	0	0.0	53	42	79.2	3	5.7	8	15.1	3	5.7	24	45.3	15	28.3	0	0.0	11	20.8	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.6	28.3	15.1	2.85	2.66	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	2823	Parkway Elementary	4	43	22	51.2	8	18.6	13	30.2	1	2.3	16	37.2	5	11.6	0	0.0	21	48.8	0	0.0	0	0.0	43	36	83.7	1	2.3	6	14.0	1	2.3	23	53.5	12	27.9	0	0.0	7	16.3	0	0.0	0	0.0	43	12	27.9	16	37.2	15	34.9	0	0.0	9	20.9	3	7.0	0	0.0	31	72.1	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.3	32.6	27.9	16.3	3.02	2.37	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	2823	Parkway Elementary	5	54	16	29.6	16	29.6	22	40.7	0	0.0	14	25.9	2	3.7	0	0.0	38	70.4	0	0.0	0	0.0	54	37	68.5	5	9.3	12	22.2	2	3.7	21	38.9	14	25.9	0	0.0	17	31.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54	8	14.8	16	29.6	30	55.6	2	3.7	5	9.3	1	1.9	0	0.0	46	85.2	0	0.0	0	0.0	5.6	31.5	33.3	29.6	2.74	2.04	1.76
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	2823	Parkway Elementary	6	54	11	20.4	29	53.7	14	25.9	0	0.0	9	16.7	2	3.7	0	0.0	43	79.6	0	0.0	0	0.0	54	29	53.7	5	9.3	20	37.0	3	5.6	23	42.6	3	5.6	0	0.0	25	46.3	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.4	33.3	46.3	2.33	1.70	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	2962	Grantham Elementary	3	28	19	67.9	4	14.3	5	17.9	0	0.0	14	50.0	5	17.9	0	0.0	9	32.1	0	0.0	0	0.0	28	11	39.3	5	17.9	12	42.9	0	0.0	7	25.0	4	14.3	0	0.0	17	60.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.3	28.6	32.1	2.36	2.71	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	2962	Grantham Elementary	4	24	19	79.2	0	0.0	5	20.8	0	0.0	10	41.7	9	37.5	0	0.0	5	20.8	0	0.0	0	0.0	24	18	75.0	0	0.0	6	25.0	0	0.0	15	62.5	3	12.5	0	0.0	6	25.0	0	0.0	0	0.0	24	8	33.3	5	20.8	11	45.8	0	0.0	8	33.3	0	0.0	0	0.0	16	66.7	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.2	37.5	25.0	8.3	2.88	3.17	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	2962	Grantham Elementary	5	23	17	73.9	1	4.3	5	21.7	0	0.0	10	43.5	7	30.4	0	0.0	6	26.1	0	0.0	0	0.0	23	19	82.6	1	4.3	3	13.0	0	0.0	13	56.5	6	26.1	0	0.0	4	17.4	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	15	65.2	1	4.3	7	30.4	0	0.0	13	56.5	2	8.7	0	0.0	8	34.8	0	0.0	0	0.0	56.5	21.7	8.7	13.0	3.04	3.00	2.70
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	2962	Grantham Elementary	6	26	10	38.5	3	11.5	13	50.0	0	0.0	8	30.8	2	7.7	0	0.0	16	61.5	0	0.0	0	0.0	26	10	38.5	1	3.8	15	57.7	0	0.0	8	30.8	2	7.7	0	0.0	16	61.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.9	23.1	50.0	2.42	2.35	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	3266	Highland Elementary	3	40	22	55.0	7	17.5	11	27.5	0	0.0	15	37.5	7	17.5	0	0.0	18	45.0	0	0.0	0	0.0	40	25	62.5	6	15.0	9	22.5	0	0.0	18	45.0	7	17.5	0	0.0	15	37.5	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.5	32.5	25.0	2.65	2.55	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	3266	Highland Elementary	4	38	14	36.8	13	34.2	11	28.9	0	0.0	9	23.7	5	13.2	0	0.0	24	63.2	0	0.0	0	0.0	37	23	60.5	2	5.3	12	31.6	0	0.0	15	39.5	8	21.1	1	2.6	15	39.5	0	0.0	0	0.0	37	16	42.1	8	21.1	13	34.2	0	0.0	13	34.2	3	7.9	1	2.6	22	57.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.4	34.2	15.8	31.6	2.71	2.16	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	3266	Highland Elementary	5	34	15	44.1	5	14.7	14	41.2	0	0.0	13	38.2	2	5.9	0	0.0	19	55.9	0	0.0	0	0.0	34	23	67.6	1	2.9	10	29.4	0	0.0	14	41.2	9	26.5	0	0.0	11	32.4	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	3	8.8	5	14.7	26	76.5	0	0.0	1	2.9	2	5.9	0	0.0	31	91.2	0	0.0	0	0.0	8.8	29.4	35.3	26.5	2.91	2.35	2.00
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	3266	Highland Elementary	6	40	5	12.5	17	42.5	18	45.0	0	0.0	5	12.5	0	0.0	0	0.0	35	87.5	0	0.0	0	0.0	40	20	50.0	4	10.0	16	40.0	0	0.0	20	50.0	0	0.0	0	0.0	20	50.0	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.0	42.5	47.5	2.40	1.70	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	3616	Special Services	5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	3616	Special Services	6	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	3616	Special Services	7	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	3616	Special Services	8	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	3616	Special Services	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	100.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	100.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	4384	Heights Elementary	3	50	42	84.0	3	6.0	5	10.0	0	0.0	24	48.0	18	36.0	0	0.0	8	16.0	1	2.0	0	0.0	48	36	75.0	3	6.3	9	18.8	0	0.0	21	43.8	15	31.3	0	0.0	12	25.0	1	2.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64.7	23.5	11.8	3.00	3.14	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	4384	Heights Elementary	4	56	40	71.4	5	8.9	11	19.6	0	0.0	21	37.5	19	33.9	0	0.0	16	28.6	1	1.7	1	1.7	56	51	91.1	2	3.6	3	5.4	0	0.0	26	46.4	25	44.6	0	0.0	5	8.9	1	1.7	1	1.7	57	31	54.4	9	15.8	17	29.8	0	0.0	26	45.6	5	8.8	0	0.0	26	45.6	1	1.7	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.0	22.4	15.5	12.1	3.32	2.96	NA
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	4384	Heights Elementary	5	69	37	53.6	9	13.0	23	33.3	0	0.0	23	33.3	14	20.3	0	0.0	32	46.4	2	2.7	2	2.7	69	51	73.9	1	1.4	17	24.6	0	0.0	25	36.2	26	37.7	0	0.0	18	26.1	2	2.7	2	2.7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	71	27	38.0	12	16.9	32	45.1	0	0.0	22	31.0	5	7.0	0	0.0	44	62.0	2	2.7	0	0.0	30.1	21.9	27.4	20.5	3.10	2.61	2.28
2005-06	Educational Service District 123	02	Asotin	02250	Clarkston School District	4384	Heights Elementary	6	61	38	62.3	11	18.0	12	19.7	0	0.0	25	41.0	13	21.3	0	0.0	23	37.7	1	1.6	2	3.1	61	42	68.9	5	8.2	14	23.0	0	0.0	30	49.2	12	19.7	0	0.0	19	31.1	1	1.6	2	3.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.7	17.2	28.1	2.80	2.66	NA
2005-06	Educational Service District 123	02	Asotin	02420	Asotin-Anatone School District	2434	Asotin Jr Sr High	7	53	28	52.8	9	17.0	16	30.2	2	3.8	20	37.7	6	11.3	0	0.0	25	47.2	0	0.0	0	0.0	53	43	81.1	1	1.9	9	17.0	1	1.9	28	52.8	14	26.4	0	0.0	10	18.9	0	0.0	0	0.0	53	32	60.4	5	9.4	16	30.2	1	1.9	22	41.5	9	17.0	0	0.0	21	39.6	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.2	37.7	28.3	3.8	3.00	2.36	NA
2005-06	Educational Service District 123	02	Asotin	02420	Asotin-Anatone School District	2434	Asotin Jr Sr High	8	42	23	54.8	11	26.2	8	19.0	2	4.8	15	35.7	6	14.3	0	0.0	19	45.2	0	0.0	0	0.0	42	33	78.6	0	0.0	9	21.4	2	4.8	12	28.6	19	45.2	0	0.0	9	21.4	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42	19	45.2	9	21.4	14	33.3	3	7.1	14	33.3	2	4.8	0	0.0	23	54.8	0	0.0	0	0.0	35.7	28.6	14.3	21.4	3.10	2.29	2.07
2005-06	Educational Service District 123	02	Asotin	02420	Asotin-Anatone School District	2434	Asotin Jr Sr High	10	40	27	67.5	5	12.5	8	20.0	4	10.0	14	35.0	9	22.5	0	0.0	13	32.5	0	0.0	0	0.0	40	39	97.5	0	0.0	1	2.5	0	0.0	12	30.0	27	67.5	0	0.0	1	2.5	0	0.0	0	0.0	40	37	92.5	0	0.0	3	7.5	3	7.5	14	35.0	20	50.0	0	0.0	3	7.5	0	0.0	0	0.0	40	17	42.5	15	37.5	8	20.0	3	7.5	14	35.0	0	0.0	0	0.0	23	57.5	0	0.0	0	0.0	67.5	25.0	5.0	2.5	3.65	2.48	1.83
2005-06	Educational Service District 123	02	Asotin	02420	Asotin-Anatone School District	2507	Asotin Elementary	3	32	22	68.8	2	6.3	8	25.0	1	3.1	12	37.5	9	28.1	0	0.0	10	31.3	0	0.0	0	0.0	32	27	84.4	2	6.3	3	9.4	1	3.1	15	46.9	11	34.4	0	0.0	5	15.6	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62.5	28.1	9.4	3.03	2.81	NA
2005-06	Educational Service District 123	02	Asotin	02420	Asotin-Anatone School District	2507	Asotin Elementary	4	38	19	50.0	6	15.8	13	34.2	0	0.0	12	31.6	7	18.4	0	0.0	19	50.0	0	0.0	0	0.0	38	34	89.5	0	0.0	4	10.5	5	13.2	11	28.9	18	47.4	0	0.0	4	10.5	0	0.0	0	0.0	38	27	71.1	2	5.3	9	23.7	3	7.9	11	28.9	13	34.2	0	0.0	11	28.9	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.7	28.9	18.4	7.9	2.97	2.53	NA
2005-06	Educational Service District 123	02	Asotin	02420	Asotin-Anatone School District	2507	Asotin Elementary	5	38	21	55.3	6	15.8	11	28.9	1	2.6	18	47.4	2	5.3	0	0.0	17	44.7	0	0.0	0	0.0	38	28	73.7	0	0.0	10	26.3	2	5.3	20	52.6	6	15.8	0	0.0	10	26.3	0	0.0	0	0.0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38	16	42.1	2	5.3	20	52.6	3	7.9	13	34.2	0	0.0	0	0.0	22	57.9	0	0.0	0	0.0	23.7	42.1	15.8	18.4	2.74	2.37	2.13
2005-06	Educational Service District 123	02	Asotin	02420	Asotin-Anatone School District	2507	Asotin Elementary	6	47	22	46.8	11	23.4	14	29.8	0	0.0	13	27.7	9	19.1	0	0.0	25	53.2	0	0.0	1	2.1	47	37	78.7	0	0.0	10	21.3	5	10.6	28	59.6	4	8.5	0	0.0	10	21.3	0	0.0	1	2.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.9	31.3	20.8	2.55	2.43	NA
2005-06	Educational Service District 123	03	Benton	03017	Kennewick School District	1884	Kennewick Alternative Education	5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2005-06	Educational Service District 123	03	Benton	03017	Kennewick School District	1884	Kennewick Alternative Education	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
